ID,transaction_id,user_id,age,gender,country,device_type,device_os,merchant_category,transaction_amount,transaction_type,time_of_day,day_of_week,transaction_duration,num_prev_transactions,avg_transaction_amount,std_transaction_amount,transactions_last_24h,transactions_last_1h,failed_login_attempts,ip_risk_score,device_trust_score,account_age_days,has_chargeback_history,shared_ip_users,shared_device_users,merchant_risk,country_risk,distance_from_home,is_new_country,is_fraud
16746,T0043280,12984,35,M,ID,desktop,iOS,electronics,116.41,purchase,7,5,6.19,27,71.38,42.05,2,0,0,0.729,0.121,2634,0,2,0,0.3,0.12,40.65,0,0
16747,T0003943,7430,21,F,US,mobile,Android,electronics,39.76,purchase,7,3,3.5,33,83.45,52.08,2,0,0,0.163,0.83,2457,1,1,1,0.3,0.05,11.41,0,0
16748,T0048149,24976,65,M,IN,tablet,Android,travel,102.27,topup,19,0,1.06,31,92.16,35.88,2,0,0,0.022,0.807,1850,0,2,2,0.35,0.1,125.49,0,0
16749,T0024226,3390,45,M,IN,mobile,Android,electronics,12.38,purchase,17,3,3.0,37,46.15,9.41,2,0,0,0.83,0.669,1968,0,2,1,0.3,0.1,183.89,0,0
16750,T0061811,22705,59,F,US,mobile,Android,groceries,234.19,purchase,11,4,4.52,27,71.06,60.58,2,0,0,0.217,0.19,582,0,3,2,0.05,0.05,37.96,0,0
16751,T0064386,3815,40,F,US,desktop,Linux,electronics,72.02,purchase,20,3,23.66,43,50.33,44.22,0,0,1,0.443,0.179,3,0,1,0,0.3,0.05,22.86,0,0
16752,T0013622,3696,46,M,US,mobile,Android,financial,70.81,withdrawal,9,1,4.29,26,27.01,64.12,2,0,0,0.797,0.976,2868,0,1,3,0.5,0.05,91.99,0,0
16753,T0052871,24431,19,F,US,desktop,Android,restaurants,,purchase,13,1,0.56,35,,63.66,1,0,0,0.815,,1529,0,4,2,0.12,0.05,6.58,0,0
16754,T0001755,10427,52,M,IN,mobile,Android,electronics,245.53,withdrawal,4,1,2.28,27,96.32,8.57,1,0,0,0.713,0.584,1992,0,2,1,0.3,0.1,246.18,0,0
16755,T0066121,23956,70,M,UK,mobile,Windows,restaurants,1.7,purchase,7,4,8.71,29,72.38,57.48,1,0,1,0.066,0.433,1396,0,3,4,0.12,0.04,218.31,0,0
16756,T0031971,5851,65,F,US,mobile,Windows,electronics,14.38,transfer,5,0,1.28,31,97.79,73.84,1,0,2,0.777,0.945,356,0,0,1,0.3,0.05,2.8,0,1
16757,T0073388,15598,76,F,IN,mobile,Android,clothing,243.7,purchase,18,0,0.81,37,116.19,72.6,2,0,0,0.342,0.759,2957,0,3,3,0.1,0.1,161.96,0,0
16758,T0012082,15776,62,M,IN,mobile,iOS,gas,2.24,topup,15,4,6.4,27,67.07,70.98,0,0,0,0.539,0.873,1877,0,3,1,0.05,0.1,174.67,0,0
16759,T0062366,14839,52,F,IN,mobile,Android,services,22.73,purchase,11,0,3.7,39,71.38,59.09,5,0,0,0.543,0.315,1078,0,3,1,0.08,0.1,0.56,0,0
16760,T0075102,11962,75,M,US,mobile,Windows,electronics,117.38,withdrawal,19,0,1.9,28,18.35,33.07,2,0,1,0.439,0.6,1474,0,6,1,0.3,0.05,27.14,0,0
16761,T0000333,16897,76,M,CA,mobile,Android,clothing,173.02,purchase,21,4,0.85,28,69.87,26.37,2,0,1,0.347,0.041,1255,0,1,1,0.1,0.03,27.38,0,0
16762,T0033604,24719,59,M,UK,mobile,Android,restaurants,20.82,withdrawal,18,3,11.02,37,104.48,12.58,1,0,0,0.761,0.712,1569,0,1,2,0.12,0.04,2.25,0,0
16763,T0028757,12103,64,M,CA,mobile,Android,gas,27.08,purchase,3,4,1.6,31,32.25,66.47,1,0,0,0.041,0.118,724,0,2,1,0.05,0.03,76.89,0,0
16764,T0059530,373,50,M,IN,mobile,Android,gas,35.25,purchase,2,5,10.07,31,78.89,48.24,0,0,0,0.09,0.188,2556,0,2,4,0.05,0.1,303.72,0,0
16765,T0011442,23559,63,M,DE,mobile,iOS,electronics,46.55,withdrawal,21,1,0.35,29,31.17,18.75,2,0,0,0.983,0.441,898,0,2,1,0.3,0.04,97.3,0,0
16766,T0096434,4444,33,M,ID,mobile,Android,travel,53.58,purchase,18,4,3.99,30,90.97,75.99,0,0,0,0.165,0.855,1132,0,1,2,0.35,0.12,135.67,0,0
16767,T0009597,24834,57,F,UK,mobile,Android,electronics,,purchase,23,0,1.97,23,,78.89,2,0,1,0.059,,319,0,0,0,0.3,0.04,5.65,0,0
16768,T0090137,24978,75,M,US,desktop,Windows,electronics,23.21,purchase,7,0,1.45,24,65.86,54.43,1,0,1,0.699,0.2,714,0,2,1,0.3,0.05,59.16,0,0
16769,T0070560,26108,23,M,IN,mobile,iOS,restaurants,60.99,purchase,9,5,2.27,32,50.44,49.04,2,0,0,0.382,0.661,63,0,1,3,0.12,0.1,69.52,0,1
16770,T0000055,2812,23,M,US,mobile,Android,clothing,52.25,purchase,17,2,3.64,39,69.21,18.3,3,0,0,0.842,0.461,2075,0,1,1,0.1,0.05,34.54,0,0
16771,T0099462,14572,69,M,CA,mobile,iOS,electronics,11.91,purchase,11,4,0.84,32,66.04,9.95,1,0,0,0.073,0.482,1814,0,2,3,0.3,0.03,6.16,0,0
16772,T0048840,9832,48,F,UK,mobile,iOS,electronics,40.89,topup,7,3,7.19,28,134.8,53.38,5,0,1,0.676,0.569,1991,0,1,0,0.3,0.04,206.32,0,0
16773,T0097586,2697,43,M,IN,mobile,Linux,travel,192.71,purchase,15,2,0.15,33,82.91,65.1,2,0,0,0.943,0.604,591,0,4,0,0.35,0.1,186.39,0,0
16774,T0052261,12556,23,M,IN,mobile,Android,electronics,1049.2546440330823,purchase,9,4,5.0,22,41.62,67.6,24,6,0,0.948,0.256,2268,0,2,3,0.3,0.1,883.7600221784933,0,1
16775,T0089301,28133,57,F,IN,mobile,iOS,groceries,19.17,transfer,12,6,4.42,40,99.7,37.49,0,0,0,0.668,0.473,54,0,4,1,0.05,0.1,11.7,0,0
16776,T0058295,16050,64,F,US,desktop,iOS,gas,112.31,purchase,9,6,4.89,27,71.89,9.52,0,0,0,0.333,0.179,674,0,1,2,0.05,0.05,498.48,0,0
16777,T0057806,22442,21,F,US,desktop,Windows,groceries,45.27,transfer,20,5,0.72,39,87.73,28.22,2,0,0,0.658,0.682,637,0,1,2,0.05,0.05,17.32,0,0
16778,T0044964,25648,75,F,ID,mobile,Windows,financial,2.61,purchase,20,4,10.8,27,82.93,32.05,2,0,0,0.681,0.519,742,0,2,0,0.5,0.12,141.42,0,0
16779,T0008243,1578,61,M,ID,desktop,Windows,clothing,139.79,purchase,5,5,3.18,36,109.14,61.83,3,0,0,0.628,0.445,576,0,0,2,0.1,0.12,24.63,0,0
16780,T0023734,19630,34,F,US,mobile,Android,restaurants,61.22,transfer,21,1,1.77,36,107.72,49.7,1,0,1,0.864,0.176,2424,0,1,2,0.12,0.05,113.32,1,0
16781,T0067318,8380,38,M,IN,mobile,Android,restaurants,39.99,transfer,6,4,9.83,30,51.94,67.08,3,0,0,0.207,0.769,1743,0,5,1,0.12,0.1,10.8,0,0
16782,T0058830,24547,46,M,US,desktop,Android,restaurants,33.63,purchase,2,4,5.72,31,79.58,49.72,1,0,0,0.93,0.541,80,0,2,2,0.12,0.05,28.77,0,0
16783,T0094326,6857,29,M,IN,mobile,Android,electronics,77.95,purchase,8,6,0.34,36,116.92,11.06,3,0,0,0.528,0.578,190,0,2,1,0.3,0.1,50.24,0,0
16784,T0084656,20117,36,M,IN,mobile,Windows,electronics,440.93,purchase,22,1,0.3,29,46.79,75.19,3,0,1,0.699,0.795,454,0,2,3,0.3,0.1,111.33,0,1
16785,T0035336,8554,37,F,ID,mobile,iOS,restaurants,7.28,purchase,20,2,6.52,34,62.1,7.4,0,0,0,0.496,0.712,2684,0,1,2,0.12,0.12,43.67,0,0
16786,T0043979,28475,57,M,IN,mobile,iOS,travel,14.61,topup,18,4,1.64,35,83.85,37.01,2,0,0,0.885,0.096,2715,0,2,1,0.35,0.1,55.38,0,0
16787,T0065232,17030,55,F,US,mobile,Windows,groceries,39.93,purchase,9,1,0.36,35,76.36,52.08,0,0,1,0.242,0.016,1729,0,3,1,0.05,0.05,286.83,0,0
16788,T0097008,27563,22,F,ID,mobile,Android,electronics,139.42,purchase,9,0,0.03,23,92.75,35.16,0,1,0,0.401,0.543,2732,0,2,3,0.3,0.12,36.61,0,0
16789,T0047912,25939,51,F,ID,mobile,iOS,electronics,27.72,withdrawal,15,0,1.04,30,38.37,61.74,3,0,0,0.068,0.336,2946,0,0,2,0.3,0.12,39.91,0,0
16790,T0014378,497,49,M,IN,mobile,Windows,restaurants,26.35,topup,13,2,1.4,35,55.75,79.38,1,0,0,0.454,0.044,2818,0,1,3,0.12,0.1,88.54,0,0
16791,T0017014,13255,27,F,IN,mobile,Linux,electronics,46.09,withdrawal,6,3,2.36,35,110.05,49.06,0,0,0,0.239,0.535,633,0,2,0,0.3,0.1,373.38,0,1
16792,T0046000,29075,39,M,US,mobile,iOS,gas,36.92,purchase,18,3,10.21,25,16.93,33.25,0,0,1,0.24,0.927,52,0,5,0,0.05,0.05,70.61,0,0
16793,T0061619,22443,72,F,US,mobile,iOS,restaurants,40.3778823893424,purchase,6,1,2.41,25,125.69,54.25,26,5,0,0.882,0.099,2638,0,2,1,0.12,0.05,80.87649120591985,0,0
16794,T0026863,13032,54,F,CA,mobile,Android,electronics,96.91,purchase,18,0,11.62,29,55.35,40.63,1,0,0,0.024,0.383,333,0,2,0,0.3,0.03,140.69,0,0
16795,T0070689,11911,56,F,IN,mobile,iOS,clothing,81.66,purchase,12,5,3.82,28,105.65,11.81,2,0,1,0.428,0.129,593,0,2,3,0.1,0.1,13.65,0,0
16796,T0010369,9245,63,M,CA,mobile,Android,restaurants,30.03,purchase,21,0,3.01,29,116.65,17.65,2,0,1,0.952,0.843,2951,0,2,0,0.12,0.03,102.07,0,0
16797,T0089517,16791,77,M,IN,mobile,Windows,financial,423.62,transfer,20,0,12.26,29,39.56,21.73,2,0,0,0.128,0.323,485,0,3,1,0.5,0.1,528.38,0,0
16798,T0019769,24528,27,M,US,mobile,Linux,travel,9.57,purchase,20,5,0.71,33,36.76,31.72,0,0,1,0.85,0.109,1889,0,1,1,0.35,0.05,221.35,0,0
16799,T0083034,25371,21,F,IN,tablet,Windows,restaurants,33.51,withdrawal,2,1,2.04,40,80.34,26.38,2,0,0,0.328,0.096,1019,0,2,2,0.12,0.1,121.46,0,0
16800,T0074485,19101,61,M,ID,desktop,iOS,groceries,151.44,purchase,18,3,10.85,24,23.26,17.54,0,1,0,0.29,0.006,884,0,2,0,0.05,0.12,24.93,0,0
16801,T0073711,21720,28,M,US,mobile,Android,restaurants,103.31,purchase,11,1,1.73,29,37.99,32.51,3,0,1,0.629,0.802,1325,0,0,0,0.12,0.05,115.85,0,0
16802,T0050411,26249,38,M,US,mobile,iOS,electronics,319.04,purchase,9,6,3.13,28,47.41,69.0,2,0,0,0.306,0.302,351,0,1,1,0.3,0.05,120.89,0,0
16803,T0014087,16612,52,F,DE,mobile,Linux,restaurants,161.23,transfer,21,0,1.6,32,73.59,46.62,0,0,0,0.969,0.061,2827,0,2,1,0.12,0.04,47.77,0,1
16804,T0051062,29280,40,M,IN,mobile,iOS,electronics,,purchase,9,4,1.79,29,,55.54,1,0,0,0.797,,27,0,2,2,0.3,0.1,75.19,0,0
16805,T0098866,22513,43,M,IN,mobile,Windows,electronics,24.52,transfer,8,0,4.03,21,117.3,37.9,2,0,2,0.319,0.602,823,0,2,1,0.3,0.1,90.29,0,0
16806,T0020896,17546,65,F,CA,mobile,Android,electronics,125.85,purchase,21,4,1.48,22,68.52,52.18,1,0,0,0.536,0.657,1636,0,2,2,0.3,0.03,171.62,0,1
16807,T0041024,7826,78,F,CA,mobile,Android,gas,7.84,purchase,1,0,1.31,23,34.48,67.4,2,0,3,0.027,0.158,1694,0,1,2,0.05,0.03,153.17,0,0
16808,T0011234,9811,48,M,ID,mobile,iOS,restaurants,191.05,topup,11,3,3.63,35,13.04,11.69,2,0,0,0.186,0.068,768,0,3,0,0.12,0.12,188.11,0,0
16809,T0095411,25644,67,M,ID,desktop,Android,restaurants,149.25,purchase,7,0,3.59,25,44.91,27.89,1,0,0,0.314,0.403,2241,0,3,0,0.12,0.12,32.29,0,0
16810,T0072118,16220,25,M,IN,desktop,iOS,electronics,46.67,transfer,21,1,0.08,35,93.96,37.8,0,0,1,0.982,0.754,1095,0,1,2,0.3,0.1,56.46,0,0
16811,T0072179,1227,66,M,IN,mobile,Windows,electronics,102.91,purchase,11,4,2.53,25,94.69,31.25,1,0,1,0.335,0.971,2976,0,1,3,0.3,0.1,8.6,0,0
16812,T0009698,18821,41,M,ID,desktop,iOS,gas,2.15,transfer,11,5,3.0,32,85.29,77.07,0,0,2,0.594,0.207,1730,0,1,1,0.05,0.12,99.38,0,0
16813,T0063736,10548,25,M,CA,tablet,Android,electronics,33.53,purchase,18,4,0.51,25,14.01,75.3,3,0,1,0.251,0.299,1163,0,1,0,0.3,0.03,103.93,0,0
16814,T0031276,21130,39,M,UK,desktop,Android,restaurants,123.41300880054227,topup,20,1,17.15,33,54.23,75.02,10,9,0,0.885,0.699,2900,0,3,0,0.12,0.04,1293.7547186739366,0,0
16815,T0092365,14755,25,M,US,mobile,Windows,gas,0.77,purchase,19,0,13.23,25,72.67,21.92,1,0,0,0.12,0.724,144,0,2,0,0.05,0.05,14.89,0,0
16816,T0034980,16495,58,M,US,mobile,Android,gas,68.27,transfer,21,1,2.99,31,67.8,43.18,2,0,1,0.601,0.919,788,1,2,0,0.05,0.05,3.82,0,0
16817,T0043680,20974,19,F,ID,mobile,Android,gas,58.93,purchase,7,1,1.31,34,75.08,6.36,1,0,1,0.552,0.387,1406,0,3,1,0.05,0.12,46.13,0,0
16818,T0055094,19654,57,F,US,mobile,Android,electronics,7.09,purchase,20,6,4.47,23,102.05,47.92,4,0,0,0.682,0.053,2863,0,1,2,0.3,0.05,226.92,0,0
16819,T0059995,11133,28,F,UK,mobile,Android,electronics,25.82,purchase,12,4,0.6,30,73.29,33.88,1,0,1,0.816,0.846,1499,0,2,1,0.3,0.04,19.02,0,0
16820,T0090164,11141,53,M,BR,mobile,Linux,travel,38.69,topup,9,4,0.6,26,68.28,47.61,3,0,0,0.396,0.597,327,0,2,1,0.35,0.13,145.72,0,0
16821,T0070011,29119,69,F,CA,mobile,Android,restaurants,50.93,withdrawal,11,0,2.54,28,53.93,24.53,2,0,0,0.554,0.333,223,0,0,2,0.12,0.03,79.64,0,0
16822,T0038870,669,76,M,US,mobile,Linux,electronics,4.04,transfer,15,6,0.22,38,62.79,76.1,0,0,0,0.303,0.62,489,1,2,1,0.3,0.05,56.27,0,0
16823,T0014594,3515,39,M,US,desktop,MacOS,electronics,0.59,purchase,15,6,4.62,29,57.37,13.07,0,0,0,0.399,0.296,273,0,1,1,0.3,0.05,155.7,1,0
16824,T0011810,27079,72,F,IN,mobile,Android,gas,145.53,topup,19,1,3.85,38,94.35,77.3,0,0,0,0.87,0.99,2021,0,4,1,0.05,0.1,58.89,0,0
16825,T0019846,16108,21,F,IN,mobile,iOS,electronics,120.54,purchase,21,0,2.33,29,40.84,32.29,3,0,0,0.224,0.05,339,0,0,0,0.3,0.1,192.87,0,0
16826,T0063281,2572,41,F,IN,mobile,Windows,restaurants,208.48,purchase,11,5,5.53,37,117.87,70.82,1,0,1,0.822,0.853,399,0,2,2,0.12,0.1,92.3,0,0
16827,T0046679,10018,36,M,US,desktop,Android,restaurants,139.36,withdrawal,20,0,2.78,27,104.02,78.99,2,0,0,0.871,0.841,601,0,1,4,0.12,0.05,12.94,0,1
16828,T0054568,29265,44,M,DE,mobile,Windows,restaurants,4.16,purchase,19,0,0.35,31,79.63,66.13,3,0,1,0.848,0.928,222,0,1,0,0.12,0.04,280.96,0,0
16829,T0086516,3253,21,F,US,desktop,iOS,gas,35.55,purchase,20,4,0.0,27,44.58,10.6,0,0,1,0.183,0.68,26,0,1,1,0.05,0.05,87.28,0,0
16830,T0089937,18258,62,M,ID,mobile,iOS,services,155.29,purchase,14,1,0.27,22,59.8,9.75,1,0,0,0.609,0.967,2161,0,4,2,0.08,0.12,195.99,0,0
16831,T0035846,23268,65,M,IN,desktop,iOS,electronics,26.03,purchase,18,0,5.24,27,95.33,48.34,0,0,1,0.183,0.384,1181,0,1,1,0.3,0.1,25.98,0,0
16832,T0042449,14224,32,F,US,desktop,Android,electronics,295.45,transfer,14,4,1.48,38,82.44,24.78,2,0,0,0.978,0.725,1246,0,0,3,0.3,0.05,112.63,0,0
16833,T0014514,18051,29,M,US,mobile,Android,electronics,3075.8495265101587,purchase,12,3,10.6,24,32.99,15.38,10,13,0,0.897,0.976,597,0,1,0,0.3,0.05,2015.6147793141467,0,1
16834,T0006797,16653,50,F,IN,mobile,iOS,gas,77.01,topup,9,2,0.8,22,31.32,57.07,2,0,0,0.87,0.423,1046,0,1,3,0.05,0.1,26.87,0,0
16835,T0091492,1281,23,F,ID,mobile,Linux,clothing,70.06,purchase,3,0,7.83,32,95.33,54.43,1,0,0,0.223,0.599,1177,0,2,0,0.1,0.12,30.57,0,0
16836,T0086886,2140,64,M,UK,mobile,iOS,gas,52.77,purchase,18,1,0.69,30,62.82,58.76,1,0,0,0.31,0.354,1094,0,2,1,0.05,0.04,33.82,0,0
16837,T0059137,8562,56,F,UK,mobile,iOS,electronics,4.76,purchase,18,0,0.34,27,106.64,39.35,1,0,1,0.619,0.311,1605,0,1,0,0.3,0.04,31.87,0,0
16838,T0081344,28458,61,F,IN,tablet,Android,groceries,165.3,purchase,11,3,5.41,29,66.97,45.62,1,0,0,0.47,0.946,1484,0,3,2,0.05,0.1,17.56,0,0
16839,T0002719,3714,67,M,ID,mobile,MacOS,gas,32.83,purchase,9,6,0.27,35,25.17,15.78,1,0,0,0.739,0.772,2333,0,3,3,0.05,0.12,68.58,0,0
16840,T0070779,28749,78,M,US,mobile,iOS,services,56.02,topup,20,5,5.31,29,68.77,69.27,2,0,0,0.9,0.355,2107,0,1,2,0.08,0.05,358.03,0,0
16841,T0059609,22996,33,F,US,mobile,Windows,electronics,60.07,withdrawal,8,6,0.21,25,35.93,46.85,4,0,0,0.056,0.811,1454,0,4,1,0.3,0.05,74.24,0,0
16842,T0003149,11890,63,F,AU,mobile,Android,clothing,109.8,purchase,8,0,1.07,25,83.05,77.56,0,0,0,0.243,0.942,2457,0,5,1,0.1,0.03,154.87,0,0
16843,T0024667,29413,63,M,US,mobile,Android,electronics,126.62,purchase,20,1,12.84,27,87.71,74.73,1,0,1,0.646,0.178,1316,0,1,5,0.3,0.05,27.98,0,0
16844,T0077089,14600,60,M,US,mobile,Android,financial,165.47,withdrawal,7,6,2.69,42,80.27,16.19,3,0,0,0.413,0.161,988,0,6,2,0.5,0.05,22.84,0,1
16845,T0076710,29366,78,F,US,mobile,Android,services,60.44,purchase,0,6,4.47,31,78.04,51.59,1,1,0,0.098,0.76,2696,0,1,3,0.08,0.05,169.71,0,0
16846,T0052577,28615,70,M,IN,mobile,Android,gas,130.5,transfer,8,6,0.06,30,71.0,41.06,2,0,1,0.186,0.708,1151,0,3,1,0.05,0.1,144.38,0,0
16847,T0082153,25537,70,F,IN,mobile,Windows,gas,203.08,purchase,2,4,1.25,22,84.89,79.36,1,0,0,0.263,0.851,857,0,0,3,0.05,0.1,92.22,0,0
16848,T0083164,4171,19,F,US,mobile,Android,groceries,,purchase,9,4,0.24,32,,56.74,15,10,0,0.924,,143,0,1,0,0.05,0.05,698.0918135619712,0,0
16849,T0064008,25318,26,F,US,mobile,iOS,electronics,435.06,withdrawal,8,4,1.51,27,87.32,7.01,2,0,0,0.215,0.662,1410,1,1,1,0.3,0.05,56.82,0,0
16850,T0011039,28175,68,M,ID,mobile,Android,restaurants,1.47,purchase,8,0,0.49,35,44.25,62.18,0,0,0,0.792,0.93,2257,0,3,1,0.12,0.12,76.07,0,0
16851,T0077061,3258,20,M,SG,mobile,Windows,gas,132.76,transfer,12,2,2.06,34,16.34,63.17,3,0,0,0.716,0.238,2735,1,1,2,0.05,0.02,75.68,0,0
16852,T0086408,23515,78,M,ID,mobile,Android,electronics,127.93,purchase,21,1,2.24,36,55.09,45.18,3,1,1,0.202,0.747,355,0,0,4,0.3,0.12,330.88,0,0
16853,T0072560,19543,54,F,US,desktop,Android,restaurants,34.93,withdrawal,11,0,0.55,36,79.53,69.82,3,0,0,0.61,0.182,2332,0,1,1,0.12,0.05,64.15,0,0
16854,T0044108,29508,66,M,IN,mobile,Windows,restaurants,32.7,purchase,5,6,7.27,29,87.26,51.01,1,0,0,0.11,0.405,921,0,3,0,0.12,0.1,101.61,0,0
16855,T0033108,19238,53,M,ID,mobile,Android,electronics,45.3,withdrawal,9,2,1.39,36,76.69,33.46,0,0,1,0.153,0.308,1501,0,2,4,0.3,0.12,6.05,0,0
16856,T0083282,17125,21,M,IN,mobile,iOS,electronics,178.03,purchase,21,2,4.07,27,146.45,50.8,4,2,0,0.429,0.892,1304,0,0,0,0.3,0.1,5.14,0,0
16857,T0078079,7997,46,F,ID,tablet,Android,restaurants,34.89,transfer,9,1,5.9,34,32.8,72.71,2,0,0,0.816,0.343,733,0,2,2,0.12,0.12,34.49,0,0
16858,T0060240,16546,39,F,US,mobile,Android,restaurants,136.64,transfer,9,0,0.53,25,46.99,48.49,0,0,0,0.977,0.196,2567,0,0,2,0.12,0.05,86.0,0,0
16859,T0078652,18055,65,M,ID,mobile,Linux,clothing,35.04,purchase,7,1,0.04,34,69.79,54.32,2,0,0,0.408,0.743,1683,0,2,4,0.1,0.12,31.44,0,0
16860,T0076110,28951,61,F,US,mobile,Android,restaurants,34.46,topup,9,5,5.07,27,54.53,23.46,1,0,1,0.328,0.765,3,0,3,0,0.12,0.05,37.78,0,0
16861,T0061995,2934,18,M,UK,mobile,Windows,electronics,33.68,transfer,21,5,1.58,27,27.18,5.23,1,0,0,0.392,0.73,923,0,2,2,0.3,0.04,69.09,1,0
16862,T0024217,11435,40,F,IN,mobile,iOS,groceries,84.55,purchase,19,0,1.34,33,84.9,30.12,0,0,0,0.255,0.505,840,0,1,1,0.05,0.1,60.63,0,1
16863,T0026307,14695,67,M,US,mobile,iOS,clothing,11.72,purchase,7,3,1.53,32,47.37,19.17,2,0,1,0.585,0.99,804,0,4,1,0.1,0.05,82.88,0,0
16864,T0084492,29089,54,F,ID,mobile,Windows,travel,6.25,purchase,21,0,1.37,28,24.18,37.69,2,0,0,0.385,0.823,578,0,1,3,0.35,0.12,374.02,0,0
16865,T0051351,12297,48,F,ID,mobile,Windows,restaurants,183.52,purchase,20,5,0.38,24,88.03,32.2,0,0,0,0.359,0.41,901,0,3,1,0.12,0.12,15.61,0,0
16866,T0029895,13846,42,M,IN,mobile,Android,gas,7.79,purchase,11,5,1.66,38,72.68,68.31,2,0,0,0.966,0.004,1419,0,2,3,0.05,0.1,71.15,0,0
16867,T0050375,2233,25,M,IN,mobile,iOS,electronics,181.88,withdrawal,15,0,1.78,29,19.16,17.27,0,0,1,0.089,0.237,1390,0,0,1,0.3,0.1,216.54,0,0
16868,T0064174,26762,43,F,IN,mobile,Windows,restaurants,15.63,purchase,18,5,3.33,23,61.48,53.51,1,0,0,0.48,0.893,360,0,2,1,0.12,0.1,165.51,0,0
16869,T0095457,8383,45,M,ID,mobile,Windows,electronics,88.22,purchase,6,3,2.62,26,97.01,11.0,2,0,0,0.545,0.897,2194,0,2,4,0.3,0.12,28.6,0,0
16870,T0085994,4029,66,M,US,mobile,Android,electronics,294.39,purchase,2,5,4.41,37,68.52,51.67,2,0,1,0.377,0.513,1210,0,1,1,0.3,0.05,115.64,0,0
16871,T0075491,4016,79,M,IN,mobile,Android,electronics,122.03,withdrawal,15,0,1.76,34,61.14,31.96,3,1,0,0.454,0.315,2057,0,4,3,0.3,0.1,83.54,0,0
16872,T0075302,17869,41,M,US,mobile,Linux,electronics,282.27,withdrawal,8,4,2.49,29,51.14,21.91,0,0,0,0.995,0.103,268,0,3,1,0.3,0.05,96.62,0,0
16873,T0003031,28672,36,M,ID,tablet,iOS,electronics,51.47,topup,11,2,0.36,36,96.71,15.58,0,0,1,0.244,0.326,1105,1,6,1,0.3,0.12,78.89,0,0
16874,T0049461,5341,70,F,IN,tablet,Android,groceries,115.83,purchase,12,6,0.23,31,53.62,34.41,2,0,0,0.138,0.672,391,0,3,1,0.05,0.1,57.3,0,0
16875,T0014734,17819,35,M,US,mobile,iOS,restaurants,107.25,transfer,5,1,4.96,29,118.98,44.13,2,0,0,0.965,0.901,1957,0,1,1,0.12,0.05,172.56,0,0
16876,T0085364,26026,79,M,US,mobile,Windows,groceries,25.77,withdrawal,18,0,5.66,39,74.1,60.04,4,0,0,0.817,0.713,2936,0,2,1,0.05,0.05,129.39,0,0
16877,T0016215,28173,67,M,FR,mobile,Android,restaurants,31.51,topup,17,3,3.47,35,76.99,55.79,2,0,0,0.515,0.217,1923,0,1,0,0.12,0.04,274.41,0,0
16878,T0012452,21778,40,M,US,desktop,Android,restaurants,60.9,purchase,18,4,4.18,32,62.53,62.27,0,0,0,0.731,0.282,2913,0,2,4,0.12,0.05,111.0,0,1
16879,T0045368,14103,79,F,US,mobile,Android,financial,128.27,purchase,19,3,2.44,27,57.11,24.25,1,0,0,0.722,0.769,837,0,3,4,0.5,0.05,20.61,0,0
16880,T0029931,1798,41,M,US,mobile,Android,restaurants,,purchase,22,1,8.68,20,,53.76,1,1,0,0.871,,162,0,4,1,0.12,0.05,181.11,0,0
16881,T0078020,24815,61,F,US,mobile,Android,financial,0.27,purchase,5,6,8.41,30,101.53,17.2,1,0,1,0.096,0.268,1167,0,0,4,0.5,0.05,285.2,0,0
16882,T0019725,12367,23,M,IN,mobile,iOS,restaurants,15.7,purchase,16,0,15.21,44,75.35,8.51,1,1,0,0.161,0.51,2476,0,2,0,0.12,0.1,283.59,1,0
16883,T0009479,28903,38,M,IN,mobile,Linux,gas,698.2129893748672,topup,9,1,6.32,32,98.6,73.3,30,10,0,0.997,0.432,1665,0,0,1,0.05,0.1,43.14013235293117,0,1
16884,T0037497,8824,33,F,ID,desktop,Android,services,61.62,topup,20,0,4.99,21,86.91,10.55,1,0,0,0.729,0.432,2488,0,2,1,0.08,0.12,134.36,0,1
16885,T0004510,15062,47,F,UK,mobile,Windows,restaurants,113.78,purchase,9,3,0.2,27,73.66,36.78,2,0,1,0.649,0.089,347,0,2,5,0.12,0.04,19.21,0,0
16886,T0093312,4883,50,F,ID,mobile,iOS,services,46.94,purchase,13,0,1.91,31,54.95,51.45,5,0,0,0.739,0.834,2072,1,0,3,0.08,0.12,71.63,0,0
16887,T0093685,9650,39,F,BR,desktop,Android,clothing,18.07,transfer,21,3,4.1,29,65.32,56.35,3,0,0,0.773,0.476,1001,0,4,0,0.1,0.13,57.38,0,1
16888,T0099009,22070,74,F,IN,mobile,Android,financial,44.31,topup,21,4,0.19,33,74.74,10.58,1,0,0,0.527,0.183,1053,1,2,1,0.5,0.1,13.0,0,1
16889,T0099631,21170,40,M,US,mobile,Android,gas,27.29,transfer,17,5,5.99,38,52.45,15.19,0,0,2,0.795,0.219,2747,0,4,1,0.05,0.05,46.18,0,1
16890,T0035387,26129,25,M,IN,desktop,iOS,financial,9.49,purchase,19,6,2.47,26,42.75,29.69,1,1,0,0.229,0.814,2566,0,3,1,0.5,0.1,141.96,0,0
16891,T0072654,7290,50,M,US,mobile,Android,travel,295.42,purchase,9,0,5.66,27,105.14,62.0,1,0,0,0.743,0.96,1513,0,1,2,0.35,0.05,69.5,0,0
16892,T0059799,12630,48,F,IN,tablet,Android,electronics,7.52,withdrawal,18,5,15.18,32,65.44,44.37,3,0,1,0.033,0.842,730,0,2,2,0.3,0.1,213.31,0,0
